388,,,"01-11-2014 100 ISIL Terrorists Killed in Kobani. Fighting raged in the Syrian border town of Kobani on Saturday after ISIL terrorists launched a new assault on Kurdish fighters bolstered by the arrival of heavily armed Iraqi peshmerga forces. Fighting raged in the Syrian border town of Kobani on Saturday after ISIL terrorists launched a new assault on Kurdish fighters bolstered by the arrival of heavily armed Iraqi peshmerga forces. The roughly 150 Iraqi fighters many of them chanting ""Kobani"" received a heros welcome as they crossed the border from Turkey late Friday to join fellow Kurds trying to repel the ISIL group. Fierce clashes in and around KobanI have killed about 100 IS fighters in the past three days according to media reports","{""Name of casualty or group"": ""ISIL Terrorists"", ""Gender or age group"": ""Not specified"", ""Cause of death"": ""Fighting and clashes with Kurdish fighters and Iraqi peshmerga forces"", ""Type"": ""Non-civilian (ISIL terrorists)"", ""Actor"": ""ISIL terrorists"", ""Place of death"": ""Kobani"", ""Date of death"": ""Not available (article mentions a three-day period, but no specific date)""}",actor,"The actor is the person or group responsible for the attack. You need to choose different facts for the value ""Actor"". Changed facts must bear different meaning. Common actors of Syrian war are: rebel groups, Russian forces, ISIS, the Syrian army, USA army, etc."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Name of casualty or group,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Gender or age group,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Cause of death,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Type,Place of death,"Place of death refers to the cities or areas where the attacks happened. You need to choose different facts for the value ""Place of death"". Changed facts must bear different meaning. Common places are Aleppo, Damascus, Homs, Idlib, Hasaka, Deir ez-Zor, Daraa, Qamishli or Tartus."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Actor,Place of death,"Place of death refers to the cities or areas where the attacks happened. You need to choose different facts for the value ""Place of death"". Changed facts must bear different meaning. Common places are Aleppo, Damascus, Homs, Idlib, Hasaka, Deir ez-Zor, Daraa, Qamishli or Tartus."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Place of death,Place of death,"Place of death refers to the cities or areas where the attacks happened. You need to choose different facts for the value ""Place of death"". Changed facts must bear different meaning. Common places are Aleppo, Damascus, Homs, Idlib, Hasaka, Deir ez-Zor, Daraa, Qamishli or Tartus."
21,,,"Published July 5 2016 A motorcycle bomber killed at least 16 civilians outside a bakery in Syrias Hasakeh city Tuesday on the eve of the feast marking the end of Ramadan an official said. The attack which also wounded dozens of people occurred in the neighbourhood of Salihiah ahead of the Eid al-Fitr festival. It was not immediately clear who carried out the attack but Daesh terrorist group has claimed previous bombings in the mainly Kurdish region. Rami Abdel Rahman head of the Syrian Observatory for Human Rights said the attack killed at least 16 people and wounded another 40. The death toll was confirmed to an AFP correspondent. The suicide attacker reportedly detonated his explosives in front of the bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Abdel Rahman. Fifteen of the wounded were in critical condition said the head of the Britain-based group that relies on a network of sources on the ground for its information. Hasakeh city is the capital of the province of the same name. Nearly all of the province is controlled by the PKKs Syrian affiliate PYD and its armed wing YPG terrorist organization. The militants have declared an autonomous region across the mainly Kurdish northern areas they hold. A US-backed alliance of Kurds and Arabs The Syrian Democratic Forces alliance has been locked in battle in the neighbouring province of Aleppo for control of the Daesh stronghold of Manbij for more than one month. The SDF launched the offensive in late May and encircled the town and entered its southwestern districts on June 23. More than 280000 people have been killed and millions have been displaced since Syrias conflict broke out in March 2011.",Date of death,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Name of casualty or group,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Gender or age group,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Cause of death,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Type,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Actor,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Place of death,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
143,,,Syria rebel infighting kills 45 fighters in 2 days AP Monday 9 Jun 2014 Activists say rebel infighting in Syria has killed 45 opposition fighters over the past two days. The Britain-based Syrian Observatory for Human Rights says the fighting flared up in eastern Deir el-Zour province on Sunday and continued into Monday. The Observatory says the clashes pitted al-Qaidas affiliate the Nusra Front against the al-Qaida breakaway Islamic State of Iraq and the Levant. The two jihadi groups were allies but had a falling out earlier this year and have since intermittently clashed in some of the fiercest rebel infighting in the Syrian civil war. The Observatory says a month of infighting in Dier el-Zour alone has killed nearly 300 fighters and displaced 100000 civilians. It has also weakened the Syrian oppositions resolve to overthrow President Bashar Assad.,Date of death,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Name of casualty or group,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Gender or age group,Place of death,"Place of death refers to the cities or areas where the attacks happened. You need to choose different facts for the value ""Place of death"". Changed facts must bear different meaning. Common places are Aleppo, Damascus, Homs, Idlib, Hasaka, Deir ez-Zor, Daraa, Qamishli or Tartus."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Cause of death,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Type,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Actor,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Place of death,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
369,,,08.04.2017(updated 1954 08.04.2017) Get short URL 0 214 The number of civilians killed by the US-led coalition airstrike in the Syrian northern province of Raqqa has risen to 20 with children among the casualties media reported Saturday. Flickr U.S. Department of Defense At Least 10 Civilians Die in US-Led Coalitions Strikes Near Raqqa - Reports DAMASCUS (Sputnik) Earlier in the day Syrian SANA news agency reported about ten casualties. According to the Al Masdar media outlet the US-led coalition bombed Hanida village to the west from Syrias Raqqa. At least 20 civilians were killed including four children. The US-led coalition is currently carrying out airstrikes near Raqqa to support the offensive of Kurdish-led Syrian Democratic Forces (SDF) against Daesh. The Rage of Euphrates operation aimed at liberating Raqqa from Daesh which seized the town and proclaimed it as own capital in 2014 was launched in November 2016 by the SDF.,Date of death,Place of death,"Place of death refers to the cities or areas where the attacks happened. You need to choose different facts for the value ""Place of death"". Changed facts must bear different meaning. Common places are Aleppo, Damascus, Homs, Idlib, Hasaka, Deir ez-Zor, Daraa, Qamishli or Tartus."
